Id,UserId,Avatar,Author,Content,ReactionsCount,Depth,SubCommentsCount,CommentAt,,,Link postingan,https://www.instagram.com/reel/DAfJfuySQXX/?utm_source=ig_web_copy_link
18023081300436590,5906779646,,ernamisdi_,"Masyaa Allaah,,,baarakalloh fiikum",0,0,0,10/01/2024 17:26,,,,
18020065463576591,1289495898,,lisa_sahil,mashaAllah..,0,0,0,10/01/2024 17:27,,,,
18053745424706502,1966926692,,licha_lusianie,Masya Allah cantiknya ka Paula... Smoga selalu Istiqomah y kak,0,0,0,10/01/2024 17:28,,,,
17959147214702223,26660953752,,zainabarizainab,MasyaAllah tabarakallah😍😍😍 bahagia slalu ya bunda Paula🤲🤲,0,0,0,10/01/2024 17:29,,,,
18043784581998084,66932021118,,saripudin48838,Knpa yg nyakitin kita justru org yg paling dekat dengan kita🥲🥲,0,0,0,10/01/2024 17:30,,,,
18005385236647928,3690225838,,saridewisilviani,"Kalau kita sedang memperbaiki diri allah akan membalas dengan cara menjauhkan orang2 yang tidak baik untuk kita, semangat kak paula",0,0,0,10/01/2024 17:31,,,,
17884758708051276,54484368413,,lsnwatiglry,Masya allah Istiqomah terus ya ka ❤️❤️,0,0,0,10/01/2024 17:32,,,,
17898664244981234,5067053531,,aisyah_nurmukhlis,MasyaaAllah ka,0,0,0,10/01/2024 17:33,,,,
17970949394787917,6772358306,,yonidebya_,Masyallah,0,0,0,10/01/2024 17:34,,,,
18048484477785903,1805445819,,ennaayu,😍😍😍,1,0,0,10/01/2024 17:35,,,,
18011841191360790,52836816948,,zahwaaulia27,❤️❤️❤️❤️,1,0,0,10/01/2024 17:35,,,,
18225094627303584,47041055273,,nur.sobah.5682,"MasyaAllah,,,smg sy mampu jd muslimah yg hijrah sprti Kaka,,mg Istiqomah🥺🤲🤲",0,0,0,10/01/2024 17:36,,,,
18298590280203831,62251838726,,nusaybah654,"Semoga semakin istiqomah, syukur2 bisa berniqab kak paula, agar kecantikan nya semakin terpancar&terlindung dari fitnah.",0,0,0,10/01/2024 17:36,,,,
17878905039150426,1903009791,,lenny_amoorea,🥰🥰🤲🤲Ya Alloh buatlah baim berobat dn mnyesal,0,0,0,10/01/2024 17:37,,,,
18013603670558705,3881741896,,ryna_agoestin,Masyaallah kaa....semoga Istiqomah.,0,0,0,10/01/2024 17:38,,,,
18102535411400849,4035991470,,hawanurjanna,Masya Allah semoga Paula tetap Istiqomah,0,0,0,10/01/2024 17:38,,,,
18088174030496709,39646208637,,suryatizen27,Seribu macam cobaan .semoga kau kuat.,0,0,0,10/01/2024 17:38,,,,
17968397189659484,49156814165,,juanastore13,Orang yang sabar akan dipertemukan hidayahnya dengan mudah. Semoga aku ikut menyusul segera ke mekkah amin Allahuma amin,0,0,0,10/01/2024 17:38,,,,
18127015957343608,39331302230,,ikrimahasyima,Barokalohufiik kak paula,0,0,0,10/01/2024 17:39,,,,
17935214573919839,2251723188,,wiwinpujiarti,Masyaalloh... Aq nangis liat ini.... 😭 sehat selalu ka paula... 🤲❤,0,0,0,10/01/2024 17:39,,,,
18010135826401203,44183630959,,armydaryani,MasyaAllah salut sih sm kak paula.. Yg laen kalo cerai milih untuk lepas hijab dengan alasan menafkahi anak kalo yg ini malah lebih memilih menutup auratnya.. Buat kak paula semoga istiqomah dan sehat selalu bahagia pastinya🤲🥰,0,0,0,10/01/2024 17:40,,,,
17884937556101195,45965265288,,_athlasgavriel,"Semoga selalu Istiqomah lebih taat lagi dlm menuju hijrahmu wanita Sholeha..
Dan semoga dipertemukan dg jodoh yg sebenar"" nya yg bisa membimbing menyayangi dan menerima mu apa adanya 
Aamiin aamiin ya rabbal alamiin",0,0,0,10/01/2024 17:40,,,,
18058116838770240,4758889508,,ayuireneus,"Wah pake fullhijab kayak gini aja aura cantiknya masih keliatan❤️
Sehat terus paula, semoga terus istiqomah dan diberkati Tuhan",0,0,0,10/01/2024 17:40,,,,
18038013151957908,1648091505,,dreny601,Masyaallah......tempat yg kurindukan😍,0,0,0,10/01/2024 17:40,,,,
18013990160630404,1462714582,,rubyantiria,Masha Allah Allahumma Barik😍,0,0,0,10/01/2024 17:40,,,,
17850267171299217,1782234173,,dapoerbundhalala1307,Semanggat ya kk Paula,0,0,0,10/01/2024 17:40,,,,
"1,80687E+16",45304295272,,dhea_angelicha,Masyallah makin makin cantik,0,0,0,10/01/2024 17:40,,,,
18053316196843167,6707270432,,ayu.meliani.10,Suatu paling yang terbangga ke diri sendiri jika bisa pergi kesana😍,0,0,0,10/01/2024 17:41,,,,
17942209934864493,2884176171,,elysukmawarni21,"MashaAllah tabarakallah, semoga Istiqomah ka @paula_verhoeven 😍",0,0,0,10/01/2024 17:42,,,,
18060805105732054,48616504358,,agoeslatapunno,Banyak yg kepo urusan orang..😁😁😁 netizen...,0,0,0,10/01/2024 17:43,,,,
18141564484353285,58812647899,,lihv80,"Cantik, kalem.. Keibuan.. Sabar mbak . ALLAH Sayang mb Paula.. Semangattt idola ku",0,0,0,10/01/2024 17:43,,,,
18021976979401111,19592501859,,indiysnhung,❤️❤️❤️,0,0,0,10/01/2024 17:44,,,,
18021226661594653,45496410313,,ukhtysyarifahbaraqba,"Masyaa Allah...
Ya Allah..undang hamba kerumah mu ya Allah..
Aamiin🤲🤲🤲",0,0,0,10/01/2024 17:44,,,,
17983486907725763,65818028355,,uswah0597,MasyAllah tabarokallah 🤲,0,0,0,10/01/2024 17:44,,,,
18064412689715699,5703372490,,ichfannamikaze,Tinggalkkan aja si pendek itu mba,0,0,0,10/01/2024 17:44,,,,
18019664558264926,66247223997,,terasnasyafood,Maasya Allah.. suka kak lihatnya.. semoga Istiqomah.. semakin dekat sama Allah semakin besar ujiannya..,0,0,0,10/01/2024 17:45,,,,
17856559212221720,1228616759,,syarifalda,MasyaAllahhh❤️❤️❤️,0,0,0,10/01/2024 17:46,,,,
17864864916161455,1784896533,,irinririn28,😍😍😍😍,0,0,0,10/01/2024 17:46,,,,
18104953360434818,43729562222,,hannum308,"Subhanallah..

Istiqomah ya",0,0,0,10/01/2024 17:47,,,,
18028677902108423,5477694153,,farihah_itusaya,❤️❤️❤️❤️nitip doa biar bs ibadah dsnaa jg mamapau😍😍,0,0,0,10/01/2024 17:47,,,,
18022568306597572,16862320396,,nadilla_dwi_prariwi,masyaallah,0,0,0,10/01/2024 17:48,,,,
17881454397137267,5889175663,,azzoyalexis,semoga ttp Istiqomah ya mama pau,0,0,0,10/01/2024 17:48,,,,
18008059394645487,55557668792,,apujasharma,"Skian bnyak artis bkin transisi gini, kok cuma Paula yg bkin aku merinding",0,0,0,10/01/2024 17:48,,,,
17970041819652710,63369636935,,pandaireng57,Masyaallah 😍😍,0,0,0,10/01/2024 17:51,,,,
18356718112138241,3617272450,,vioraangel,MasyaAllah tinggi cantik,0,0,0,10/01/2024 17:52,,,,
18033893321223653,60252731068,,fitrianafeta,MasyaAllah 🥰🥰,0,0,0,10/01/2024 17:53,,,,
17848203624305446,64695189848,,andrirahmawan87,Mesakno..... Ayu ko ngene yo di pegat bojone,0,0,0,10/01/2024 17:53,,,,
18017791340291626,63387884267,,torend5295,"MasyaAllah, Barakallahu fiikum Paula",0,0,0,10/01/2024 17:53,,,,
17880716295074881,3995111896,,nur_nita_zahra_hani,Istiqomah ya....aamiin. cantik banget dgn cadarnya,0,0,0,10/01/2024 17:54,,,,
18315215107081389,53724334453,,murtyenie_,Sehat sllu paula..istiqomah sllu aamiin,0,0,0,10/01/2024 17:54,,,,
18302482111167630,2427982398,,endah963,Allahuma sholli allasayidina muhammad,0,0,0,10/01/2024 17:55,,,,
17882429943130673,2958570028,,hasny_indri.saputri,Masya allah😍,0,0,0,10/01/2024 17:55,,,,
17991722027535725,59155044753,,afin3907,Masya Allah.semoga kak Paula sehat selalu,0,0,0,10/01/2024 17:56,,,,
17941234640779074,3611073739,,missdina02,Masya Allah keinginan ku yg belum terwujud,1,0,0,10/01/2024 17:58,,,,
18276002263246295,11305169823,,ikanadya8,Maasyaa Alloh tabarokalloh semoga istiqomah,0,0,0,10/01/2024 17:58,,,,
18023259662597296,41473861339,,anyfa.iffh,Luvv kakk pauuuuu😍🥰❤️,0,0,0,10/01/2024 17:58,,,,
18134322703364461,4510094580,,marniiyjunaidi,"Masyaallah tabarakallah,, kok aq terharu ya liat ginian 🥺,, dy yg artis, cantik, bdan bagus, bnyak duit aja bisa, kenapa aq gak?? 😭😭😭 ya Allah Ampuni aq....",0,0,0,10/01/2024 18:00,,,,
17929850324942152,39446632602,,umsal98,"Semua berhak memilih salah Baim knp dr awal harus pilih Paula klo mmg punya kriteria spek Nagita. Gk seharusnya Baim membanding2kan  dua wanita cantik ini, apa yg Nagita bisa belum tentu Paula bisa dan bgtupun sebaliknya, apa yg Paula bisa belum tentu Nagita juga bisa. Semua ada kelebihan dan kekurangan...",0,0,0,10/01/2024 18:00,,,,
18040694720032297,68033989101,,zerina6720,MasyaAllah,0,0,0,10/01/2024 18:00,,,,
18039949190481179,48659070825,,wildayanthie99,"Semua bentuk ujian yg mbak pau rasakan itu juga bentuk kasih sayang Allah ternyata tdk ada yg lebih menyayangi diri kita kecuali Allah, rasa sakit dan kecewa td menbawa dia dekat dgn rabb nya. Semoga istiqomah mba pau. Tabarakallah 🤲❤️",0,0,0,10/01/2024 18:00,,,,
17897525244070068,5669255019,,dewi_dendi1,❤️,0,0,0,10/01/2024 18:02,,,,
18152864518325601,28939513654,,indahasy_syura,Maasyaallah panutan bgt❤️,0,0,0,10/01/2024 18:02,,,,
18034041266215889,50657778876,,zakiyahafifah80,🥰❤️🥰❤️,0,0,0,10/01/2024 18:04,,,,
18296210569202154,51215090398,,ulfah2751,😍 maa sya Allah,0,0,0,10/01/2024 18:04,,,,
17937582329794582,22085114889,,rini_noviya,Ada waktunya aq pasti bisa seperti ini amin 🤲,0,0,0,10/01/2024 18:04,,,,
18008470235432284,65174155772,,fakhriahbintu,Masya'allah ka paula..❤️,0,0,0,10/01/2024 18:04,,,,
18042563663088458,2691522673,,endahmirah,masyaaAllah seneng banget liatnya😍,0,0,0,10/01/2024 18:04,,,,
18118338424398959,2326670691,,alfatihsasmita_30,MasyaAllah...semoga kak Paula d Istiqomah kan selalu dalam lindungan Allah SWT... aamiin2 🤲🤲,0,0,0,10/01/2024 18:05,,,,
17861808810246409,1561777045,,sifa1311,Masyaallah adem lihat kak Paula🥰,0,0,0,10/01/2024 18:06,,,,
18059218828781217,3004803004,,nurainipuspitta,Jgn sampe kisahnya kaya desta dan mantan istrinya.sayang yg perempuan sudah bener laki2nya masih ngalor ngidul.,0,0,0,10/01/2024 18:06,,,,
17870975553192762,60724729089,,ajumma1014,Kak Paula tingginya gk kaleng2,0,0,0,10/01/2024 18:06,,,,
18277003795175563,5501177565,,nelarizlah,Masya Allahhh 😍😍😍😍😍,1,0,0,10/01/2024 18:06,,,,
18140715982346226,45040412613,,ern.8995,Bismillah lakukan semua hanya karna Allah pasti bsa insaallah bsa,0,0,0,10/01/2024 18:07,,,,
17883544683104507,5501177565,,nelarizlah,Ko aku yang terharu sih kaaaa.. Barakallahu fisik.. Semoga di istiqamahkaan🥰🤲,1,0,0,10/01/2024 18:08,,,,
17861846934184548,52898778097,,sitiu_r,"Ya Allah semoga secepatnya bisa beribadah ke Baitullah,, InsyaAllah tahun depan,aamin🤲",0,0,0,10/01/2024 18:08,,,,
18071531056595403,3025732919,,muhadi_313,"❤️❤️❤️🔥🔥🔥Nabi Muhammad SAW bersabda, ""Addunya Mata'un wa khairu mata'iha Al-mar'atus Shalihah"" yang berarti ""Dunia adalah perhiasan dan sebaik-baik perhiasan adalah wanita shalihah"".",0,0,0,10/01/2024 18:09,,,,
18053348977855053,64026194755,,buwono.pandu,Sehat selalu mbak paula.,0,0,0,10/01/2024 18:09,,,,
18181389223306584,63786832851,,hafshah5074,"Ujian terberat wanita adalah suaminya sendiri. Semangat wanita hebat, raih ridho Alloh..",0,0,0,10/01/2024 18:10,,,,
17942792387884944,2198881648,,lily_moelya,Maa Syaa Allah.... 🥹,0,0,0,10/01/2024 18:10,,,,
17873610174176717,44680698540,,nbxxyluv,"Tinggalin ajah baim siopet itu, kamu bisa dapat yg lebih baik kak❤️",2,0,1,10/01/2024 18:11,,,,
18053505481715031,3999396428,,ignatiayuli,-semangat Paula  kamu lebih berkelas di banding Bm,0,1,0,10/01/2024 21:27,,,,
18370859986103212,38671943126,,mvinov.nov,😍,0,0,0,10/01/2024 18:12,,,,
18255034501253391,2162169349,,arenhy12,Auranyaa beda dan berkelas❤️,0,0,0,10/01/2024 18:12,,,,
18059354470740794,3696924080,,inae_waty,Masyaallah cantik🤗,0,0,0,10/01/2024 18:12,,,,
18005927828474081,4009487807,,yukkitakesini_,"Allohumma baarik, kak @paula_verhoeven cantik pakai cadaran loh, serius. Semoga istiqomah",0,0,0,10/01/2024 18:14,,,,
18438463138071791,4619838147,,putrinelvasari,"masyaAllah, semoga selalu Istiqomah 🥰",0,0,0,10/01/2024 18:14,,,,
18041111252028834,2186182017,,atyode13,Maa sya Allah 🥰🤲,0,0,0,10/01/2024 18:14,,,,
18046665415943677,50708335219,,syaufa84,"Ya allah.... Inilah yg aku suka sm Paula... Istiqomah bngt,, sehat slalu yaa kesayangan akuu🥰🥰🤲🤲",0,0,0,10/01/2024 18:15,,,,
17911575089918922,1638079841,,udin_liger,masyaallah cantik banget kak pau,0,0,0,10/01/2024 18:16,,,,
17883684762056122,3412236247,,ms.ismi,"Masyaa Allah kak. Ampe berlinang airmata ini, sejuk melihatnya.. semoga kk sll dilindungi Allah, sehat sll, menggapai keluarga sakinah mawaddah warahmah 🤲",0,0,0,10/01/2024 18:16,,,,
17939576309906236,64756234854,,rena_almi_sunesti,Paula udh cerai ya Ama Baim..kok.ngk pernh lihat mereka sama2 lagi..,0,0,0,10/01/2024 18:17,,,,
18102944020449660,15008516938,,yunita_rheny,❤️❤️❤️,0,0,0,10/01/2024 18:17,,,,
18200102065288679,17459992205,,ernawidiyaernawidiya,"Ya,pengin umroh dibayarin dong paula",0,0,0,10/01/2024 18:19,,,,
18250169311269444,5632953661,,derisanggeur,bidadari yg di sakiti,0,0,0,10/01/2024 18:23,,,,
17847311103314583,4612954509,,ciani_sungkwa,"Smoga istiqomah kak paula cantik❤️, km yg trrbaikkk",0,0,0,10/01/2024 18:24,,,,
17972697167638518,2051420809,,linayulianti_ya278a,Mudah2an bisa kaya gini ya Allah mudahkan bulak balik ke Mekah dan madinah😢,9,0,0,10/01/2024 18:25,,,,
18041167826478249,368537079,,mulyanahsyamsudin,😍 barokallah semoga saya bisa umroh lagi bersama suami thn 2025 aamiin Ya Rabbal alamin 🤲,0,0,0,10/01/2024 18:26,,,,
17859281442201184,2008942844,,efan_abasyarif,Masyallah,0,0,0,10/01/2024 18:28,,,,
17979675899616251,4094752814,,sulastri.agustina,Sejuk adem lihatnya,0,0,0,10/01/2024 18:28,,,,
18034809509228964,2541480471,,usy_afriani,MasyaAllah ... semoga selalu istiqomah di berikan jalan terbaik dari masalahnya 😇bahagia selalu bersama keluarga aamiin,0,0,0,10/01/2024 18:28,,,,
17930960381822684,1976280429,,mirnadwimm,MasyaAllah🥰,2,0,0,10/01/2024 18:29,,,,
18023893556433351,5912228731,,linaevelina28,MasyaAllah tabarakallah,0,0,0,10/01/2024 18:30,,,,
18420733114072160,11528998761,,bundaarsyilfa,MasyaAllahhhh,0,0,0,10/01/2024 18:31,,,,
17940608171874941,1922831908,,rahmah89.ji,MASYAALLAH 😍🥰,0,0,0,10/01/2024 18:32,,,,
17864959218227612,2090210055,,sintiamaramis1992,Wanita yg baik utk laki2 yg baik.... semoga istiqomah kak,3,0,0,10/01/2024 18:32,,,,
18199374673288513,10461935100,,__afiiaa,Masyaallah😇,0,0,0,10/01/2024 18:34,,,,
18060588616738064,10175404656,,aminahsausan,"MasyaAllah Tabarakallah,  semoga istiqomah",0,0,0,10/01/2024 18:34,,,,
17882244207131952,2133067895,,ririnedeales,MASYAALLAH...INDAH KASIH SAYANG ALLAH SWT..,0,0,0,10/01/2024 18:34,,,,
18052068802867036,35463656476,,laeila_baiq85,"Hidayah itu memang harus di jemput.. bukan di tunggu..
Baarakallahu fiik Paula",0,0,0,10/01/2024 18:34,,,,
18039377384125712,2367427180,,_haniiefha,Spek bidadari dunia model begini masih aja ada kurangnya..apa kabarnya diriku🙂,0,0,0,10/01/2024 18:35,,,,
18023329673390863,6072065054,,evihana23,Subhanallah .. mvak paula ..,0,0,0,10/01/2024 18:36,,,,
17906050425034576,53877053714,,ayue.ndueth,Masyaallah... sekalinya diuji dg kehidupan rumah tangganya dia langsung hijrah yg seperti ini. Memang sakit banget jika dibanding2kan dengan wanita lain apalagi yg ngebandingin adalah suami sendiri. Ada rasa perih yg teramat sangat dihati. Semoga sakitmu segera terobati kak Pau💗,11,0,0,10/01/2024 18:36,,,,
18039395981486034,6665974220,,sammy_aisha,"Cantiknya Paula ,, smg istiqomah😍",3,0,0,10/01/2024 18:36,,,,
18073610725560481,6072065054,,evihana23,klbs tetap bersatu . kl nggak bs  siapa yg nggak  ngantri sm mbak paula gitu lho...,0,0,0,10/01/2024 18:38,,,,
18244512457277896,2926235218,,mamulhr,Masyaallah❤️,2,0,0,10/01/2024 18:38,,,,
18001359593670750,2283060508,,natasha_evelinee,Semoga kamu selalu bahagia paula 🫂🫂🫂,0,0,0,10/01/2024 18:39,,,,
18252632857268997,10246586794,,ichaa_permataa,Yuk ibadah brg dan bikin begini brg @bonitabelacilarta th dpn jadiin gasss,0,0,0,10/01/2024 18:40,,,,
18330386065151188,3545738545,,neonellaujaarai,MashaAllah teteh paula😍🥰,0,0,0,10/01/2024 18:41,,,,
18042723287042184,3173724007,,v_maulana8,Baim mana,0,0,0,10/01/2024 18:41,,,,
18149167174331128,2973612897,,dyna_luqee,🤍🥹🥰,0,0,0,10/01/2024 18:42,,,,
18037505039321057,7692105433,,_ignetizen_,"Semoga dipertemukan jodoh dunia akhiratnya yg bisa menyayangi dan meratukan istrinya, tidak membanding2kan dengan orang lain, yang menghargai dan menjadi imam hidupnya.",0,0,0,10/01/2024 18:43,,,,
18045384259998949,47181173297,,efa_jenonga,MasyaAllah mamapau🥰🥰,0,0,0,10/01/2024 18:43,,,,
18051869593731625,4043357685,,siti_galen25,Barakallah ... Aamiin ..,0,0,0,10/01/2024 18:43,,,,
18045604366987801,40971438837,,ambarwati043,Pgn umroh brg mmak❤️,0,0,0,10/01/2024 18:44,,,,
17994125645700719,6230485498,,tarinahfahmi,Masya Allah tambah cantik KK paula.semoga samawah rumah tangga nya.,0,0,0,10/01/2024 18:44,,,,
18033331160194420,46609472531,,sri_satiyani,❤️❤️❤️,0,0,0,10/01/2024 18:46,,,,
17871713523189710,1529241166,,ndr_indri,"Sehat sehat mba Paula dan anak anak ,semoga Allah selalu memberikan kemudahan dalam melangkah ❤️",0,0,0,10/01/2024 18:47,,,,
18078023467535665,2236914033,,aikartikasari12,Masyaalah 😍,0,0,0,10/01/2024 18:47,,,,
17904968517024653,2291116585,,rika_mutiara_nst,Masyaallah,0,0,0,10/01/2024 18:49,,,,
18049368772901380,9415116396,,ikacahyaaaa,❤️,1,0,0,10/01/2024 18:50,,,,
18008785715413219,59363979276,,budeyudgan,Semoga tetep Istiqomah mba paula,0,0,0,10/01/2024 18:50,,,,
17869420326200396,3101924152,,iksan_muazis,Allahuakbar,0,0,0,10/01/2024 18:51,,,,
18047940166772623,3193930115,,nur_jannahismail,masyaAllah,0,0,0,10/01/2024 18:52,,,,
18058798177699944,5420620368,,kartinah_03.hn,"MasyaAllah semakin memperbaiki diri, semoga semakin syar'i dan istiqomah ya mba pau",0,0,0,10/01/2024 18:52,,,,
18327392149196636,28233748400,,safitriuswatun1,Yaa Allah alhamdulillah,0,0,0,10/01/2024 18:52,,,,
18012571223353001,47571934138,,ganjar7774,Masya Allaah,0,0,0,10/01/2024 18:52,,,,
18018901679282956,52587938738,,adampratipta,Masyaalahh...wanita kuat,0,0,0,10/01/2024 18:53,,,,
18340998721192818,1732532514,,ephiee_ok,Masyaa Allah Tabbarakallah 😢🤲😇,0,0,0,10/01/2024 18:53,,,,
18279484924215812,57240517802,,hatisusanti2023,Semoga aku dan keluarga dimudahkan,0,0,0,10/01/2024 18:56,,,,
17990247068559441,1197045262,,iinyayan,Masyakallah kak Paula kecantikan nya terpncarrr setelah berhijrah 🥰,0,0,0,10/01/2024 18:57,,,,
18149130928328028,4147607505,,dona_makeup_sidikalang,MasyaAllah mama pau saking seneng nya aku udh berkali-kali putar video ini,0,0,0,10/01/2024 19:00,,,,
18083741407511524,1921529535,,masyithah_ummu_maryam,Merinding,0,0,0,10/01/2024 19:01,,,,
17909290251010006,68334195602,,rosa192810,"MasyaAllah cantik sekali mbak Paula,,,",0,0,0,10/01/2024 19:01,,,,
18043971437071122,1601005820,,fricilliaramadan,Subhanallah 🥰😍,0,0,0,10/01/2024 19:01,,,,
18050625793923957,4459851618,,i.smile000,بارك اللٌه فيك,0,0,0,10/01/2024 19:01,,,,
18274840453244487,6885409418,,rahmanaannisa,Masya Allah ka,0,0,0,10/01/2024 19:02,,,,
17876545347090734,53730102417,,tr.dealova,💚,0,0,0,10/01/2024 19:02,,,,
18117306631397187,1787186146,,ayuindahpnp,Masya Allah 😍😍,0,0,0,10/01/2024 19:02,,,,
17983961876598746,2080816463,,ddbrayuc,❤️❤️❤️❤️,0,0,0,10/01/2024 19:03,,,,
18249782521280315,41316321711,,tralalavha,Merinding,0,0,1,10/01/2024 19:04,,,,
18072026644586864,2171721195,,febby.febriyani,-@tralalavha nahaa,0,1,0,10/02/2024 14:08,,,,
18045305026972867,3019528330,,ibuee_syifa,🥰🥰🥰🥰,0,0,0,10/01/2024 19:05,,,,
18352341649187406,1396266528,,reny_yuniatin,MasyaAllah Tabarakallah😇😇 .. Terharu banget❤️❤️❤️😇,0,0,0,10/01/2024 19:05,,,,
17877327465169375,8600570422,,rosimaritonga,"Lebih cantik dan anggun, pake hijab🥰",0,0,0,10/01/2024 19:05,,,,
18028073957346714,1914447752,,lellyazizah_leadertira,MasyaAlloh,1,0,0,10/01/2024 19:06,,,,
18242186494273528,50237717061,,selametroharjo,Masya allah cantik banget mamah nya kiano,1,0,0,10/01/2024 19:06,,,,
18014432258335982,48992902887,,aisyah.nabila12,Smoga istqmh.. N d brkn solusi trbaik oleh Allah..aamiin,0,0,0,10/01/2024 19:07,,,,
18009268235407457,29447171484,,nanameymey123,"masyaAllah paula sgini cantiknya.,ga paham knp laki laki sulit banget untk bersyukur..",1,0,0,10/01/2024 19:07,,,,
17991939131703941,61340782705,,lenijakos,"Wanita mahal, masyaallah.ga perlu kasihan beliau di tinggalkan sama si baim, justru akan ada laki laki kelak yang mendampinginya sampai surga, insyaallah 😇🫰",0,0,0,10/01/2024 19:07,,,,
18020389988528445,7191276374,,effawawamarwa,Masya allah..Titip doa dong kak paula..Doa kan kita2 yg belum pernah dtg ke makkah semoga bisa juga dtg ke makkah..Btw namaku bukit yg kecil itu..Yg sunnah lari kecil😁✌✌🙏🙏,0,0,0,10/01/2024 19:08,,,,
18080964871470378,66691113041,,yusufaryadiilahsultan,"Masyaallah kehilangan suami, dia lebih memilih mendekatkan diri kepada Allah SWT, yakinlah tidak ada yg kebetulan, semua atas izin nya,, Allah telah mempersiapkan yg terbaik buat bunda nya",0,0,0,10/01/2024 19:08,,,,
18005474789650370,59590462312,,ummalisawisam,Subhanallah.... 🥲,0,0,0,10/01/2024 19:08,,,,
18054200320878864,8777021162,,itsyu27,Emg bener kalo hijrah dan istiqomah itu ada aja cobaannya,0,0,0,10/01/2024 19:09,,,,
17847447630287733,5480015439,,masnihmira,Masya Allah ❤️,0,0,0,10/01/2024 19:09,,,,
18019406678276109,4198295332,,firdausreny_reny,🥰🥰🥰,0,0,0,10/01/2024 19:10,,,,
18279278779209331,1983492650,,daniarnibq,MasyaAllah sehat selalu ya,0,0,0,10/01/2024 19:11,,,,
18465594775055031,14560216082,,zakiah106,Masya Allah....,0,0,0,10/01/2024 19:12,,,,
18033307898204943,16102493301,,iyaininduk,Masya Allah tabarakallah Kak paula🥰🥰🥰,0,0,0,10/01/2024 19:13,,,,
18031889600255420,6440854275,,intanrizkialam,"cantik, tinggi, mau belajar masyaAllah kan😇istiqamah kak, terkadang ketika kita meminta suatu kepada Allah maka kita harus siap kehilangan dan kecewa terlebih dahulu, karena terkadang yang terbaik menurut kita belum tentu rbaik menurut Allah",1,0,0,10/01/2024 19:14,,,,
18252605209267440,4770454662,,sintaa_bella08,Masyallah,0,0,0,10/01/2024 19:15,,,,
17870637804193199,24867019969,,iryanii10,Masya Allah🥰🔥,0,0,0,10/01/2024 19:15,,,,
18104756944429108,3577161179,,wenydwiastut,Masyaa Allah paula anggun banget😍,0,0,0,10/01/2024 19:15,,,,
18250279987257246,3510374110,,phenypangestu,Masya allah..mbk paula perfect,0,0,0,10/01/2024 19:16,,,,
18272767651244754,2920013757,,dapoer_ruru_2,MashaAllah Cantik bgettt,0,0,0,10/01/2024 19:16,,,,
17889005472097136,1348704145,,selvikaulann,Proud of you kak pau❤️,1,0,0,10/01/2024 19:16,,,,
18285567151229396,30388849215,,xdylydml,😍😍😍,0,0,0,10/01/2024 19:18,,,,
17987738240576372,2243556377,,puspitadewy11,Allahumma barik😇,0,0,0,10/01/2024 19:18,,,,
18316289218085281,56369824391,,susil933478,Masyaallah ... Semoga selalu diberikan jln yg paling baik,0,0,0,10/01/2024 19:19,,,,
18063573574647750,65633326805,,tehhaii,❤️❤️❤️,0,0,0,10/01/2024 19:19,,,,
17911551851915770,4266232703,,ayuindah.wd,"Impian suatu hari nanti, insyaaAllah😇",1,0,0,10/01/2024 19:19,,,,
18041790791500228,15197620684,,ffndyh,🥰,0,0,0,10/01/2024 19:21,,,,
18155565484321634,14516642852,,candramutiaralestari,Semangat kk Paula pasti Allah mempersiapkan seseorang yg lebih baik lagi dri sebelum.nya insya Allah Istiqomah nya kk mendapt lillah dari Allah 🤲🤲,0,0,0,10/01/2024 19:21,,,,
18067020769627164,2224124954,,azzam_fitra_asyari,"Masyaallah , terimakasih atas pelajaran hidup nya kak @paula_verhoeven , semoga istiqomah dilimpahkan berkah dan kebahagiaan , yang baik akan mendekat dan yang tidak baik akan di jauhkan saat kita mulai melangkah mendekat kepada robb kita ALLAH SWT.",0,0,0,10/01/2024 19:21,,,,
18047069155812525,1363202226,,moms_byzan,Masyaallah 🥰🥰🥰😍,0,0,0,10/01/2024 19:22,,,,
18052863796892673,41285928788,,wulan_channel745,Harapan besar bisa kesini bareng suami sebelum ajal menjemput kami berdua🥺 aamiin 🤲,0,0,0,10/01/2024 19:22,,,,
17872746783188379,47197538389,,ayi.sikumbang.16,Masya Allah ❤️,0,0,0,10/01/2024 19:23,,,,
18053266396871158,8405138347,,aielasenyum,Mbak paula love bgt cara hijrahnya... semoga artis2 yg lain menyusul kak Tya arista seneng bgt hijrah pakai hijab kelihatan anggun n jg berwibawa.... sy ikut berdoa semoga mbak paula d berikah istiqomah,1,0,0,10/01/2024 19:24,,,,
18284249386234703,2023201316,,amiliascprtw,MasyaAllah Tabarakallah ka paulaa😍🥰,4,0,0,10/01/2024 19:25,,,,
17911145780922854,43855197457,,as_sasaky_store,"Wanita berkelas yg di rindukan surga,berlian yg sangat berharga",0,0,0,10/01/2024 19:26,,,,
18009489569415467,3256388993,,naernawati_,Masyaalloh 😍😍😍😍😍,0,0,0,10/01/2024 19:27,,,,
18079294240536813,38807342433,,bu.nda7921,Masya Allah harus baim bersukur punya istri yg sederhana sekarang pakaian juga bertup,0,0,0,10/01/2024 19:28,,,,
17905182726040503,7025923039,,hadijahrasyid6566,😘😘,0,0,0,10/01/2024 19:28,,,,
