Id,UserId,Avatar,Author,Content,ReactionsCount,Depth,SubCommentsCount,CommentAt,,,Link postingan,https://www.instagram.com/p/DDuQTB6yNjp/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
18364889473138882,3408232311,,decahandayanii,528rb kak icis,0,0,0,12/21/2024 7:04 PM,,,,
18037811081082399,2010374800,,mitarahayuu_,3,0,0,0,12/21/2024 8:27 PM,,,,
17992132805749184,5804343317,,rajaintan_,BAGUSS BANGETT PLISSS SUKA WARNA BIRUUU👊🏻😭,4,0,0,12/21/2024 8:49 PM,,,,
18054047785968841,4651667467,,resti.sonica,531 ribu bucis,0,0,0,12/21/2024 9:01 PM,,,,
18028115168252513,887506470,,teh.jus_,Ka icis makin cantikkk😭,0,0,0,12/21/2024 9:02 PM,,,,
18032582024599186,13261701834,,sariifatimah04,Like yg ke 53rb dapat apa buicis😍,0,0,0,12/21/2024 9:24 PM,,,,
18454096948067148,68433515342,,bilis954,❤️,0,0,0,12/21/2024 9:25 PM,,,,
18039385223463813,54897812719,,haryanti_jumalang,Like 531.655🔥🔥 menyala bu icisss💗💗 @riaricis1795,2,0,0,12/21/2024 9:40 PM,,,,
17917385789928906,2098455195,,intannurmayda,nakk gadisss daerah manaa iniwww😍,0,0,0,12/21/2024 9:49 PM,,,,
18034245014456455,59195016085,,indahkumalasarialek,slide ke3 pliss bangett moanaaa😭ucull kawaii bangett omegatt omehatt omehattt omepronn oskadonn pancenn nee piyee ikiii😭😭🙏😫,0,0,0,12/21/2024 9:59 PM,,,,
18088542904527358,71520215533,,mutiara_andini_mulyadi,Yang jelas bukan yg pertama bukaan pula yg terakhir 😂 Tapi klo mau di sawer bu icis yg pertama pastinya 😁😁,0,0,0,12/21/2024 10:37 PM,,,,
17889574929151015,9251610819,,nur_misba4,Hy kak selamat mlam berharap dpt rejeki dr kak ria ricis,0,0,0,12/21/2024 11:13 PM,,,,
18484295896007570,2006766747,,syariefa_na,MashaAllah cantik bgt Bu ICIS sama moaanaa❤️,0,0,0,12/21/2024 11:31 PM,,,,
18044932234958015,26270677324,,nhurnyti_______,Gadis mana ini 🥰😭,0,0,0,12/22/2024 6:09 AM,,,,
17849270292365174,53096278023,,reviirach._,Skrng Moana punya gaya baru😉🤭,0,0,0,12/22/2024 6:48 AM,,,,
18051833414008724,6219925596,,angginl24,Aslinya bu iciss😢 lebih baik sakit gigi daripada sakit hati😭💔,0,0,0,12/22/2024 10:08 AM,,,,
17972895758802529,66417495111,,seftia_1234567,Masyaallah,0,0,0,12/22/2024 11:58 AM,,,,
18064702669834866,39608249911,,_araci08,senyum moana sigma rizz bgtt❤️,0,0,0,12/22/2024 12:13 PM,,,,
17849476179365412,5356707338,,fifit_novianti20,Beberapa tahun kemudian akan menjadi besti,0,0,0,12/22/2024 2:36 PM,,,,
18326502256080124,3993704376,,hii.deldev,kirainnn siapa cantik batt😭😭😭,0,0,0,12/22/2024 4:20 PM,,,,
18044444077981296,8150994402,,mimay5_,❤️😍😍,0,0,0,12/22/2024 4:38 PM,,,,
18478085428028976,9178912446,,anggnwdywtiii_,@ichaicha0499 yo bisa yo kaya gini,0,0,1,12/22/2024 6:07 PM,,,,
18071037352657212,71525438447,,zurriana,Cantik ❤️❤️,0,0,0,12/22/2024 6:30 PM,,,,
18049716047283189,12624586213,,anitatalia20_,Bisa yuk sampe di sawer 😍,0,0,0,12/22/2024 7:07 PM,,,,
18022305305628194,62667489739,,n.ratnadilla29,Gk percaya ibu moana janda 😭seperti masih abg🥰,0,0,0,12/22/2024 7:48 PM,,,,
17917275042039390,69822897023,,nur_y2005,Masya Allah moana cantik banget😍🥰 gak kalah cantik  sama mamanya @riaricis1795,0,0,0,12/22/2024 8:45 PM,,,,
17933306234970574,12624586213,,anitatalia20_,Allahuma sholi ala sayyidina 🥰,0,0,0,12/23/2024 8:34 AM,,,,
18141643378363526,12624586213,,anitatalia20_,Muhammad,0,0,0,12/23/2024 8:34 AM,,,,
18114452008386333,39697277886,,khorhuimin1980,❤️❤️❤️,0,0,0,12/16/2024 5:21 PM,,,,
17891080461055832,53718280406,,si_iikaaaa,❤️❤️,0,0,0,12/16/2024 5:21 PM,,,,
17879927586198356,48160530766,,velliadvn,😍😍😍,0,0,0,12/16/2024 5:21 PM,,,,
18294688354232828,49237609981,,imaaaaaan_09,🙌🙌🙌,0,0,0,12/16/2024 5:21 PM,,,,
18051237031860397,41718365305,,nengindah0306,😍😍😍,0,0,0,12/16/2024 5:21 PM,,,,
17931880661968874,43881145890,,bfiyaz_,masyaallah moana lucu bgt 😍🙌,14,0,0,12/16/2024 5:21 PM,,,,
18013021496475614,12872601664,,kirana_jingga1512,MasyaAllah ❤️❤️❤️,0,0,0,12/16/2024 5:21 PM,,,,
18027730685259098,2814190992,,ekaryulia,Smg dimudahkan selalu rezeki nya,0,0,0,12/16/2024 5:21 PM,,,,
18050120693054372,24327600344,,arshqill06,😍😍😍😍😍,0,0,0,12/16/2024 5:21 PM,,,,
18053391781965528,3268018428,,kaniainay,masyaalloh😍,0,0,0,12/16/2024 5:21 PM,,,,
18039204308517654,69552472239,,pinkylove___uy22,Sehat selalu ya ibu dan moana❤️😍,0,0,0,12/16/2024 5:21 PM,,,,
17905746188983326,49754405711,,lov._.9447,lucu banget moanuuuyyy😍😍,0,0,0,12/16/2024 5:21 PM,,,,
18010365413662050,5900850883,,nursaniahnia,Rambut nya mon,0,0,0,12/16/2024 5:21 PM,,,,
18060292609868385,5635605511,,dhanymop,Bahagia liat kalian,0,0,0,12/16/2024 5:21 PM,,,,
18076274050545311,1824347434,,echyechy27,Sehat selalu kk icis❤️,3,0,0,12/16/2024 5:21 PM,,,,
18040923407332749,52964399898,,sharmylando91,👏❤️,0,0,0,12/16/2024 5:21 PM,,,,
18479830015023639,11626156017,,danayyy_24,Bu iciss borong ayam geprek aku dong hrga 10 ribu ajaa @riaricis1795,0,0,0,12/16/2024 5:21 PM,,,,
18021009080633750,38215552095,,nviaaa30,Rambutnya moanuyy lucu amattt😍,3,0,0,12/16/2024 5:21 PM,,,,
18138446314370837,45313868028,,dedewii.ii,Moana gemes banget mon 😍😍,13,0,0,12/16/2024 5:21 PM,,,,
18076132189609386,3445483621,,omihrr_,"Semangat buicisss dan moanaaa,tetap menyala dan berduit,kalian harus bahagia selamanyaa🔥❤️",0,0,0,12/16/2024 5:21 PM,,,,
18121905001406050,53004737887,,estehhm4niss,sawer cis🫴🏻,0,0,0,12/16/2024 5:22 PM,,,,
18034928300376785,54865889000,,__bvddy,❤️❤️❤️😍😍😍,0,0,0,12/16/2024 5:22 PM,,,,
18055872199941548,51773331305,,syiif4lvz_20,🤍🤍,3,0,0,12/16/2024 5:22 PM,,,,
17922847856898839,6680661003,,siintaard_,masyaaaallllah 😍,5,0,0,12/16/2024 5:22 PM,,,,
17948570363876088,57860426126,,cantikaafitriah,mon rmbut mu are you okey? 😂,7,0,0,12/16/2024 5:22 PM,,,,
18022969712329539,1967105298,,tiaraamo,Semangat Bu icis❤️,0,0,0,12/16/2024 5:22 PM,,,,
18116684842420945,1577752952,,mahadewi19,"MasyaAllah, gemess moana😍😍",0,0,0,12/16/2024 5:22 PM,,,,
18348988180135014,20901132210,,srmlyniiiii,moanaa ga pake bajuu gambar labubuu yang dibelikk kmrrnnn,0,0,0,12/16/2024 5:22 PM,,,,
17874933819145962,12865360521,,dimel_94,Wah rumah moana bagus banget,0,0,0,12/16/2024 5:22 PM,,,,
18042753374334752,50324302304,,triyani_bae78,Masyallah perempuan kuat dan hebat❤️,0,0,0,12/16/2024 5:22 PM,,,,
18030648128576324,2929508137,,agisnanoviyanti,Smoga secepatnya jd buiciss. Bismillah d saweerrr aminn @bule_1120  @ervinavinaaaa_24 @aniagustinn  @evi_decorection @dumpvac,0,0,0,12/16/2024 5:22 PM,,,,
18031813646605076,48673070260,,leztarimurni,Masya@,0,0,0,12/16/2024 5:22 PM,,,,
17916275517031965,3053145922,,sri9074,semoga rezeki kakak nular ke saya ya kak. amin....,0,0,0,12/16/2024 5:22 PM,,,,
18138092968370955,8259651220,,siska.ratna03,"Masyaallahhhh,.. Nggak sabar liat rumah moana kalo sudah jadi😍",2,0,0,12/16/2024 5:22 PM,,,,
18255379309276289,40861078412,,ninggyzy,😍,0,0,0,12/16/2024 5:22 PM,,,,
18037597292364661,26280356739,,khoiriyahdewi,Semua nya butuh DUIT menjelang libur akhir Tahun,0,0,0,12/16/2024 5:22 PM,,,,
18036395603096951,2282733307,,_yunitaa07,❤️,0,0,0,12/16/2024 5:22 PM,,,,
18101633590482240,3178965739,,indahnovii20_,Semoga di notice buat dapet saweran dari Bu Icis dan moana 🤲,0,0,0,12/16/2024 5:22 PM,,,,
17918653193917566,18125577262,,nadhiilaa_,mon❤️,0,0,0,12/16/2024 5:22 PM,,,,
18029468360199666,5323947035,,puji.paryanti,DUIT Doa Usaha Ikhtiar tawakal😍😍🔥,0,0,0,12/16/2024 5:22 PM,,,,
18081410227566149,11803867738,,nurlelasalsabila,Sama buk icis...@riaricis1795 ..lagi butuh doh it...😂😂,0,0,0,12/16/2024 5:22 PM,,,,
17857938954261035,67010489566,,enndh_,Sehat selalu Bu icis dan Maulana ❤️❤️,0,0,0,12/16/2024 5:22 PM,,,,
18150288352353635,48673070260,,leztarimurni,"MasyaAllah Tabarokallah, Allahumma sholli'ala sayyidina Muhammad wa'ala Ali sayyidina Muhammad 😍",0,0,0,12/16/2024 5:22 PM,,,,
18476053102058213,3559718922,,levia_lenofana,"(DUIT) Do'a, Usaha, Ikhtiar dan Tawakal @riaricis1795",0,0,0,12/16/2024 5:22 PM,,,,
18056387116938847,9018461115,,mj_miff,"Gemesshh nya si moanaaa, sehat2 kalian berduaa, ngga sabar nunggu moana gede pasti kaya bestian bgt sama buicis😍❤️",0,0,0,12/16/2024 5:22 PM,,,,
17916275133032165,5631348900,,aprilynti_21,"Masyaallah moana cantik bngt🤗🤗sehat"" bu icis dan moana",0,0,0,12/16/2024 5:23 PM,,,,
18053471614974548,12624586213,,anitatalia20_,Gemes nyaaaaa,0,0,0,12/16/2024 5:23 PM,,,,
18039843830051205,35147425834,,ndita_naresss,Masyallah kecipratan keg rejekinya kaya kakahnya 🔥🔥🔥🔥 Aamiin ya Allah ya Rabb 🙏👍👍👍~,0,0,0,12/16/2024 5:23 PM,,,,
18051972755063049,1986719409,,halinka.hijab,"Semoga rezeki ku sama ky bu icis, biar bisa bahagia in org yg disyg❤️",0,0,0,12/16/2024 5:23 PM,,,,
18290179333212050,1543461065,,nai21012023,MasyaAllah😍,0,0,0,12/16/2024 5:23 PM,,,,
17965986983821685,3920774542,,aasepdin,"Masyaallah, Kita seumuran, nasib kita juga sama d tinggal bapak. Rezeki kita pengen sama, boleh? @riaricis1795",0,0,0,12/16/2024 5:23 PM,,,,
17950425617897420,48277533757,,sifa.fauziah963,Moana lucuuu 😍😍😍❤️,4,0,0,12/16/2024 5:23 PM,,,,
18071446774646946,71344358336,,indah09937,"Masya Allah cantik, lancar terus rejeki nya Moana SMA ibunya amin",0,0,0,12/16/2024 5:23 PM,,,,
17869577445179809,5546264092,,queenemir17,Benar bu D U I T 😂,0,0,0,12/16/2024 5:23 PM,,,,
"1,80779E+16",413680472,,rinanvtangr,Comment ke 60 😂,0,0,0,12/16/2024 5:23 PM,,,,
18051080863851726,69694832169,,asu78043,Masyaallah,0,0,0,12/16/2024 5:23 PM,,,,
18074505904719564,27523746671,,vitadwi02,Moana gemoy kali bagi sikit dong😍,0,0,0,12/16/2024 5:23 PM,,,,
18080502478515889,7460765987,,alfiasriinayh_,Yakin nih ngga disawer ka icis yang cantik biak hati buta belanja persiapan tahun baru😢,0,0,0,12/16/2024 5:23 PM,,,,
18038241575460956,12624586213,,anitatalia20_,"Wkwk aku juga butuh do it, buat USG wkwk",0,0,0,12/16/2024 5:23 PM,,,,
17906107704069821,5460215222,,gadizajah,Muka lucu nya Moana 😍😍,0,0,0,12/16/2024 5:23 PM,,,,
18043744457272654,5859669812,,me.ga0604,MasyaAllah tabarakallah 😍,0,0,0,12/16/2024 5:23 PM,,,,
17878709820211702,7910368675,,aprl.semarang,moanaa rambutnaa😭🤣,0,0,0,12/16/2024 5:23 PM,,,,
18081362527514681,1996582670,,nensha1727,Mon uda gde aj,0,0,0,12/16/2024 5:23 PM,,,,
17846499897351184,1526107821,,diananiinjetta,Mauuu bawa pulangg moana boleh gakkk sihhhh😍🤏🏻,0,0,0,12/16/2024 5:24 PM,,,,
18078545098578937,58421481163,,helloyaan03,MasyaAllah😍 nular nular🤲🏼,0,0,0,12/16/2024 5:24 PM,,,,
18157260970331686,5554722961,,nurahdaenana,Semoga rezeki ibu icis selalu mengalir🙌🙌🙌❤️❤️,0,0,0,12/16/2024 5:24 PM,,,,
17899941297095618,51782269262,,kulinerboxjogja,Skrg moana tambah gemoy...,0,0,0,12/16/2024 5:24 PM,,,,
17873593095250980,3445483621,,omihrr_,"Doakuuu semoga mamah bapaaaku sehat sekeluargaa sehatt,dan rezeki lancar berlimpah dan menyala 🙌😍",0,0,0,12/16/2024 5:24 PM,,,,
18053184601995637,9600907976,,vazimah,"Semoga progress nya cepett ya Bu icis, biar tahun depan udah ditempatin😍",66,0,0,12/16/2024 5:24 PM,,,,
18060056407879811,70953657686,,user_123456000_,Maa syaaa Allah ga sabar nunggu room tour rumah baru nya Bu icis😍😍,0,0,0,12/16/2024 5:24 PM,,,,
17865919125271907,8246364859,,barokahmeubel_,Yok kak berbelanja di toko furniture Kami kak,1,0,0,12/16/2024 5:24 PM,,,,
18157960330333389,51752200734,,stjulaeha_135,"Saya pun butuh do it 😂 @riaricis1795 semoga makin sukses ,sehat selalu buat icis dan moana Aamiin",0,0,0,12/16/2024 5:24 PM,,,,
17866470546199872,16087915677,,silviiiiii___,Smoga bisa nyusul punya rumah 🤲🏻🤲🏻🤲🏻,0,0,0,12/16/2024 5:24 PM,,,,
18053609596822647,913305131,,rizkyaoctarinaa,Semoga menjadi manusia yg berguna🤲🏻🤣🤸‍♂️,0,0,0,12/16/2024 5:24 PM,,,,
18323111221082310,14020190990,,xnus13,"Semogaaa , aku bisa keluar dari zona ini , semoga aku bulan ini dapet kerjaaa aminnnn bu icisss❤️❤️❤️🔥🔥😢",6,0,1,12/16/2024 5:24 PM,,,,
18037125761382485,2525274184,,hera40052,DUIT DUIT DUIT,0,0,0,12/16/2024 5:24 PM,,,,
18052040912055185,46742264896,,traashyung,bismillah semoga rezeki ku bisa lancar kaya ka icis aamiin,2,0,0,12/16/2024 5:24 PM,,,,
18472173616059093,2003616606,,neng_dinihardianti92,Semangat Bu icis❤️😍,1,0,0,12/16/2024 5:24 PM,,,,
18016188572409277,12425650544,,bubujaya24,InsyaAllah dimudahkan ya bu icis,1,0,0,12/16/2024 5:24 PM,,,,
17952232556886427,6915777999,,_limabelasjuly,Masya Allah 🥰,1,0,0,12/16/2024 5:24 PM,,,,
18072072085641509,7669152908,,taaa_0012,"semoga di beri kesehatan , umur panjang dan banyak rejeki aamiin",2,0,0,12/16/2024 5:24 PM,,,,
18020832488640271,39435203257,,dhirot04,bu boss dgn rambut baru bngun tidur nya😢😍😍,2,0,0,12/16/2024 5:24 PM,,,,
18044826035512350,1936320137,,itss_mala.95,😍😍,1,0,0,12/16/2024 5:24 PM,,,,
17951010938863098,47461310696,,enirohaeni.07,MaashaAllah rumah moana lagi proses nih❤️,1,0,0,12/16/2024 5:24 PM,,,,
18349699981135869,63907828904,,resytafernanda,Semoga kk icis n moana sht sllu tmbh sukses.Amin n bismillah semoga dpt saweran dri bu icis😍😍 @riaricis1795,6,0,0,12/16/2024 5:24 PM,,,,
17997085145563289,19113127587,,salfa_ayunda_,MASYALLAHHHH TABARAKALLAH SUKSES DAN SEHAT SELALU KAK ICIS DAN MOANA❤️ @riaricis1795,1,0,0,12/16/2024 5:24 PM,,,,
"1,80402E+16",2045394992,,dillsaa_,Semoga lancar sampe selesai pembangunannya ibu icis❤️🥰,1,0,0,12/16/2024 5:24 PM,,,,
18077847952608342,39136346874,,faniliza123,Do it atau duit Bu ICIS😁,1,0,0,12/16/2024 5:24 PM,,,,
18102061339474977,4491491593,,adheaaaprr_,"masya allah mudah² bisa kaya ibunya moana, nyenengin anakk tanpa liat hargaa😂",1,0,0,12/16/2024 5:24 PM,,,,
17851891932308536,49900109776,,reealzhra_,❤️❤️ Semogaa dimudahkan,1,0,0,12/16/2024 5:24 PM,,,,
17931933734851755,64499485052,,putr.i0963,"Bismillah aku butuh 2juta buat benerin dapur roboh ketibah pohon buicis, bismillah semoga dapet saweran aamiin🤲🏻❤️",1,0,0,12/16/2024 5:24 PM,,,,
17907359046073186,66687200563,,thericiscntik,Moana:tidak sabar melihat hasilnya😍🔥,0,0,0,12/16/2024 5:24 PM,,,,
18065626450701342,46353528374,,lisnaenna21,"Masya Alloh,semoga progress nya cepet ya Bu Icis,semoga lancar terus rezeki nya 🤲",1,0,0,12/16/2024 5:24 PM,,,,
18119078602415393,3451784234,,desilimmm_,"Sehat selalu bu icis dan moanaa, semoga berlimpah berkah barokah dr Allah swt🙌❤️ @riaricis1795 ❤️❤️",1,0,0,12/16/2024 5:24 PM,,,,
17847468333367440,4980447024,,dry25_,"MasyaAllah, semoga menjadi rumah yang barokah, membawa rejeki dan kebahagiaan yang berlimpah❤️",97,0,4,12/16/2024 5:24 PM,,,,
18054628036813471,2525274184,,hera40052,SEMOGA ALLah MUDAHKAN YA BU ICIS,0,0,0,12/16/2024 5:24 PM,,,,
18035091590522907,61407525229,,dwilestariniiii,"semangat ibuu iciss semoga rezeki selalu mengalir bair rumahnya cepat jadi, dan buicis & moana selalu diberi kesehatan selalu❤️🙌",0,0,0,12/16/2024 5:25 PM,,,,
18026595506272525,35041147838,,fstgrm11,gemesshh bangett masyaallah sehat terus kalian 😍 harus yaa ! semangattt bu iciss ❤️,0,0,0,12/16/2024 5:25 PM,,,,
18040988681219132,6886910219,,fibri.12,semangat kak iciss😍,183,0,1,12/16/2024 5:25 PM,,,,
18161946655322398,14477734286,,aaaarya21,Masyallah 😇😇,0,0,0,12/16/2024 5:25 PM,,,,
18307546954206204,3147189025,,p_syff12,"Semoga suatu saat nanti aku juga bisa punya rumah impian, gk harus mewah yang penting ada kenyamanan didalamnya. 🙏🙏",14,0,4,12/16/2024 5:25 PM,,,,
18070586077658481,56922812444,,cupccakeuyy,semangat terus walau cobaan terus menerus🔥🔥,6,0,0,12/16/2024 5:25 PM,,,,
18054563455807460,46742264896,,traashyung,doaku semoga disemster ini ipk ku naik aamiin,0,0,0,12/16/2024 5:25 PM,,,,
18043354592334925,52831465399,,istyyy06,Masyaallah tabarakallah ❤️,0,0,0,12/16/2024 5:25 PM,,,,
18079121638584694,62785822681,,nengncunn,"Semoga cepet selesai rumah barunya, dan bnyak lg rejekinya Bu @riaricis1795 semakin sukses di 2025 🤲🥰🥰",0,0,0,12/16/2024 5:25 PM,,,,
17913488064027929,69508534023,,puuuttttteriii,semoga makin sukses dan sehat sllu ya bu icis❤️,0,0,0,12/16/2024 5:25 PM,,,,
18027380993254299,4248576311,,arifrevha,Masya allah,0,0,0,12/16/2024 5:25 PM,,,,
18346898896181193,59175622842,,adhelia1610,Bismillah ya Allah semoga saya bisa punya rumah sendiri dikampung,0,0,0,12/16/2024 5:25 PM,,,,
18044544008130895,1505864845,,jayashop_pekalongan,Pingin umroh sekeluarga bu icis,0,0,0,12/16/2024 5:25 PM,,,,
18260305033249479,6137421629,,vici.mo13,"Bismillah,semoga ada rezeki dari kak icis biar bisa lunasin hutang,aku baru kehilangan peran seorang ayah kak icis,jadi tulang punggung🥺 @riaricis1795",0,0,0,12/16/2024 5:25 PM,,,,
18251909095274722,2094432519,,alfrliana_,Semoga dilancarkan dan dimudahkan selalu. Aamiin @riaricis1795,0,0,0,12/16/2024 5:25 PM,,,,
18479197321022975,7989889113,,melody_kheva,❤️❤️❤️❤️❤️❤️❤️ semoga dilancarkan bu icis🤲😇😇,0,0,0,12/16/2024 5:25 PM,,,,
17849606697361480,46407747570,,patehhh_,bismillah dapat hatinya bu icis❤️,0,0,0,12/16/2024 5:25 PM,,,,
18027028415251960,48144268792,,mlyaa__and.y,perempuan hebattt❤️❤️❤️,1,0,0,12/16/2024 5:25 PM,,,,
18069560815672657,49118617160,,xx_dnadis,MasyaAllahh semoga lancar kak icis.. semogaaa pada sehatt dan rezeki mengalir. Aaamiin❤️❤️❤️❤️❤️❤️ @riaricis1795,0,0,0,12/16/2024 5:25 PM,,,,
18064819384790630,51813132124,,nkelisaa,Semoga buiciss rame kerjaan biar dapat doo it dobelll*,0,0,0,12/16/2024 5:25 PM,,,,
18043987759980995,1331497795,,_riritrnaa,"Moana MasyaAllah cantikk, doaiin Bu icis nnti aku bulan februari mau wisuda.. semoga dari wisuda ini aku dapet pekerjaan lagiii, sehat sehat selalu Bu icis",0,0,0,12/16/2024 5:25 PM,,,,
18108407077447751,7125860767,,fld_20,Tak hanya do it tapi juga usaha buat nyari do it buicis😁,0,0,0,12/16/2024 5:25 PM,,,,
18048424007034812,62025354863,,tarawe_1991,Semoga moana dapat bapak sambung yang terbaik .Aaammiin Yra,0,0,0,12/16/2024 5:25 PM,,,,
18099392428485970,204764714,,nzitta,Maulana santik... rumahnya santik...,0,0,0,12/16/2024 5:25 PM,,,,
18030293561427240,7476910812,,callerf.a,"MasyaAllah, semoga rezekinya mengalir deras dan berlimpah serta di berikan kesehatan Ibui dan Moana .🔥🔥🔥 Semoga rumah impiannya cepat jadi yah",3,0,0,12/16/2024 5:25 PM,,,,
18061585453890983,7014920153,,vitaenaycahaya,Pasti dong apalagi rumah besar gitu Do it-nya banyak,0,0,0,12/16/2024 5:25 PM,,,,
18061617478722020,31609254121,,scdvianat_,"Bismillah semoga cepet dpt panggilan kerja, thn dpn satu persatu do'a ku dikabulin🤲🏻",0,0,0,12/16/2024 5:25 PM,,,,
17915087925024052,63146879047,,ttniaaana_,Bismillah 2025 punya rumah dari hasil sendiri 🥰🤲,0,0,0,12/16/2024 5:25 PM,,,,
17886226959168124,7460765987,,alfiasriinayh_,"Doaku pengen bantu orangtua bayar utang ka, biar orang tua saya bahagia,ngga ada tanggungan terlilit utang😢🙏",0,0,0,12/16/2024 5:25 PM,,,,
18052340372500238,44267608818,,indahkhoerunisa02,"Masya Allah 🤲 semoga cepat beres rumahnya Bu icis 🤲 aamiin, dan semoga juga aku di sawer sama Moana Bu @riaricis1795 ❤️",0,0,0,12/16/2024 5:25 PM,,,,
18370108273116707,50241081260,,xxyfluffy,"semoga cepat selesai progres rumahnya bu icis, semangat trs lancar rezeki nya❤️",1,0,0,12/16/2024 5:25 PM,,,,
18027094283575451,53429092169,,pii_pitt21,Semoga rezeki ekonimiku sama ama rezeki ekonominya buicis 😍 terus juga bisa sawer ke orang orang yg membutuhkan,0,0,0,12/16/2024 5:25 PM,,,,
18163077865322884,2324674288,,irmamanatin,semoga Allah mudahkan untuk aku membahagiakan ibubapak 😇🤲🏻,0,0,0,12/16/2024 5:25 PM,,,,
18065533963826072,53207976925,,davina11904,❤️❤️❤️,0,0,0,12/16/2024 5:25 PM,,,,
18044625295954702,1936320137,,itss_mala.95,Semoga Bu iciss dan Moana sehat selalu bahagia teruss ya kaliaan😍,0,0,0,12/16/2024 5:25 PM,,,,
18052090070496745,9884870271,,nr.azzh____,"Masyaallah,,Semoga rumah baru moana cepat selesai😍😍",0,0,0,12/16/2024 5:25 PM,,,,
18035282390119130,3482611372,,maiimunahh28,Semoga pembangunan rumah moana menjadi keberkahan seluruh keluarga kerabat 🙌 smoga bu icis moana dan keluarga sehat panjang umur .. 😍🙌 slalu dilancarkan rejekinya.... amin amin allahumma amin ❤️,1,0,0,12/16/2024 5:25 PM,,,,
18123519565401159,1489116671,,lindasuhaemiputri,Semoga tahun depan aku nikah dan jualan aku laris. Aamiin🤲,0,0,0,12/16/2024 5:25 PM,,,,
17932199996968443,8783234552,,biladeliana,"Bismillah disawer bu icis kli ini, moana gemes skli kaya ibunya ga beda jauh😍",0,0,0,12/16/2024 5:25 PM,,,,
18036426350363575,1544640154,,kiki_yulia1992,Mirip mirip rumah Raffi Ahmad dr atapnya,0,0,0,12/16/2024 5:25 PM,,,,
17906336136070861,7362496030,,riskaamstk_,Semoga Bu iciss dan Moana slalu diberi panjang umur sehat selalu 🥰,0,0,0,12/16/2024 5:26 PM,,,,
18028728857230533,64499485052,,putr.i0963,Doaku cuma 1 pengen benerin dapur soalnya roboh semoga disawer buicis🤲🏻 @riaricis1795 ❤️,0,0,0,12/16/2024 5:26 PM,,,,
18285172162175389,69335344635,,chayaty22,"Masyaallah, semoga rejekinya nular kak",0,0,0,12/16/2024 5:26 PM,,,,
18016763318421121,70925023993,,khn.anisa03,"Doaku tahun ini semoga kelurgaku sehat sehat terus, dan semoga rezeki kk icis ketularan sama aku🤲🤲",0,0,0,12/16/2024 5:26 PM,,,,
17893578789102429,57414601211,,_aulix_,Bismillah doa ku hari ini semoga hutang kedua orang tua ku cepat lunas dan ibuk ku bisa kembali ke Indonesia dg keadaan sehat😢😍dan semoga keluarga kak @riaricis1795 diberi kelancaran rezeki ny dan semoga saya dan keluarga bisa diundang ke rumah Alloh amin❤️,0,0,0,12/16/2024 5:26 PM,,,,
17854551441343915,55343691647,,herydanurie,Do it nya pasti banyak ya Bu...,0,0,0,12/16/2024 5:26 PM,,,,
18116485321421925,45091479712,,sayyida98_,Semoga lancar Bu @riaricis1795,0,0,0,12/16/2024 5:26 PM,,,,
18015811640441232,9220523680,,yustiwardhatul,"Allahumma sholli ala sayyidina Muhammad ❤️semoga bs jadi perempuan yg kuat dn sukses kayak bu icis @riaricis1795 ❤️do'ain ak yh kak  smga bs segera mengangkat derajat kedua orgtua ku,.... Sht sllu bu icis dn moana. Bahagia dunia akhirat❤️aamiin yaa mujibassailin🤲🏻",0,0,0,12/16/2024 5:26 PM,,,,
18033932702126561,37628683615,,rizalmaulana9611,Nungguin sampe jadii nihh buk cusss😂🙌,0,0,0,12/16/2024 5:26 PM,,,,
18089430475521318,50111155516,,lutfyh076_,MasyaAllah maulana canteek sekali seperti ibuny @riaricis1795 😍😍❤️❤️,0,0,0,12/16/2024 5:26 PM,,,,
17891747394129321,9653914078,,chaaeerunisaa,Semua memang butuh do it dan do a bu❤️🙌,0,0,0,12/16/2024 5:26 PM,,,,
18028190012528434,13546905214,,_sitikholipah,❤️❤️,0,0,0,12/16/2024 5:26 PM,,,,
18099766573477618,1541789286,,dianka_wda,"Di permudah semuanya ya bu icis, cepet selesai progresnya, bahagia terus sama mon2 aamiin,. Semoga aku jg cpt bisa punya rumah sendiri kayak bu icis",1,0,0,12/16/2024 5:26 PM,,,,
18056179210748946,44976782619,,cahaya_muslimah9,Beruntung lg musim hujan. Jd klo ada bocor bs langsung d atasin. Smoga selalu di lancarkn rezekinya cis,0,0,0,12/16/2024 5:26 PM,,,,
18037038914360662,2139023200,,mawaar_putri,Semoga bisa punyaa rumah impian😍🙌,0,0,0,12/16/2024 5:26 PM,,,,
18050589611013008,61766161429,,erikanur.ramadhani,Semangat ibukk😍😍😍,1,0,0,12/16/2024 5:26 PM,,,,
18034557272377315,2915864187,,elsamardianah,"Ya allah semogaa ketularan rezeki nya sperti bu icid , punya rumah impian , dermawan. Smoga Allah mudahkan semua urusan bu icis ya bu",0,0,0,12/16/2024 5:26 PM,,,,
17950224503904932,67763833766,,itsme_slsabla,Sehat selalu ka icis dan Moana semoga rejekinya lancar terus @riaricis1795 ❤️,0,0,0,12/16/2024 5:26 PM,,,,
18138545860371708,4554445968,,amndamyngsari,Sawer kak ricisss di akhir bulan desemberr semoga rezeki bismilah 🔥❤️,0,0,0,12/16/2024 5:26 PM,,,,
